FID,SRC_AGENCY,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,SIZE_HA,CAUSE,FIRE_TYPE,RESPONSE
1226,BC,52.1762999999999,-121.959599999999,2023,7,8,2023-07-08,0.009,N,Fire,MOD
1227,BC,58.9213,-122.1255,2023,7,14,2023-07-14,0.039,N,Fire,FUL
1228,BC,49.7792,-120.157799999999,2023,8,23,2023-08-23,0.38,N,Fire,FUL
1229,BC,56.457,-120.318299999999,2023,6,5,2023-06-05,0.9,N,Fire,FUL
1230,BC,50.8706,-118.8295,2023,7,17,2023-07-17,0.009,N,Fire,FUL
1231,BC,53.7259999999999,-124.6709,2023,7,1,2023-07-01,1.88,N,Fire,FUL
1232,BC,54.7235,-123.327,2023,7,8,2023-07-08,8.27,N,Fire,FUL
1233,BC,54.212,-124.2843,2023,7,1,2023-07-01,501.06,N,Fire,FUL
1234,BC,53.1426,-122.3417,2023,8,19,2023-08-19,0.07,N,Fire,FUL
1235,BC,59.4577999999999,-132.8638,2023,8,5,2023-08-05,1171.95,N,Fire,MOD
1236,BC,50.5688999999999,-123.3583,2023,8,28,2023-08-28,0.009,N,Fire,FUL
1237,BC,49.9153999999999,-126.0275,2023,8,5,2023-08-05,0.009,N,Fire,MON
1238,BC,52.5120999999999,-125.9057,2023,7,15,2023-07-15,3360.0,N,Fire,MON
1239,BC,50.1955999999999,-126.2582,2023,8,6,2023-08-06,17.5,N,Fire,MON
1240,BC,52.5899,-125.7347,2023,7,9,2023-07-09,0.1,N,Fire,FUL
1241,BC,50.636,-126.0794,2023,8,31,2023-08-31,0.009,N,Fire,MON
1242,BC,51.3588,-118.8692,2023,5,18,2023-05-18,7.5,N,Fire,FUL
1243,BC,52.8218999999999,-119.3618,2023,5,16,2023-05-16,0.009,N,Fire,FUL
1244,BC,53.1871999999999,-123.1217,2023,7,16,2023-07-16,0.1,H,Fire,FUL
1245,BC,49.1092999999999,-117.438599999999,2023,7,9,2023-07-09,0.1,N,Fire,FUL
1246,BC,49.2334,-116.8566,2023,8,5,2023-08-05,0.07,N,Fire,FUL
1247,BC,56.9825,-121.391,2023,7,14,2023-07-14,1.2,N,Fire,FUL
1248,BC,55.9044,-122.804199999999,2023,7,15,2023-07-15,0.2,N,Fire,FUL
1249,BC,52.8269,-125.7716,2023,7,6,2023-07-06,100.0,N,Fire,FUL
1250,BC,49.6086,-126.1117,2023,7,20,2023-07-20,121.87,N,Fire,MON
1251,BC,49.3113999999999,-121.4186,2023,7,7,2023-07-07,1.1,N,Fire,FUL
1252,BC,49.4744,-121.7485,2023,8,29,2023-08-29,0.009,N,Fire,FUL
1253,BC,50.0281,-121.3837,2023,8,29,2023-08-29,1.1,N,Fire,FUL
1254,BC,49.5523,-125.6482,2023,8,28,2023-08-28,7.0,N,Fire,MON
1255,BC,56.4217999999999,-122.1777,2023,6,3,2023-06-03,0.9,N,Fire,FUL
1256,BC,55.9288,-124.1418,2023,6,6,2023-06-06,20.5,N,Fire,FUL
1257,BC,53.6430999999999,-120.8706,2023,7,8,2023-07-08,0.06,N,Fire,FUL
1258,BC,53.0379,-119.2765,2023,5,18,2023-05-18,0.2,N,Fire,FUL
1259,BC,49.2030999999999,-116.9748,2023,8,5,2023-08-05,0.01,N,Fire,FUL
1260,BC,49.9202999999999,-118.9619,2023,8,8,2023-08-08,0.009,N,Fire,FUL
1261,BC,54.0456,-123.0571,2023,7,20,2023-07-20,0.009,N,Fire,FUL
1262,BC,55.3943999999999,-127.7022,2023,7,7,2023-07-07,0.009,N,Fire,FUL
1263,BC,57.9994,-128.432899999999,2023,7,14,2023-07-14,68.25,N,Fire,MON
1264,BC,59.1394999999999,-127.65,2023,6,24,2023-06-24,22393.4599999999,N,Fire,MON
1265,BC,57.6186999999999,-122.0123,2023,5,12,2023-05-12,619072.5,N,Fire,FUL
1266,BC,49.1882,-115.183899999999,2023,6,24,2023-06-24,4.12,N,Fire,FUL
1267,BC,52.5433999999999,-119.11,2023,7,17,2023-07-17,0.009,N,Fire,FUL
1268,BC,52.7738,-122.3073,2023,7,9,2023-07-09,10.0,N,Fire,FUL
1269,BC,56.6323,-121.459999999999,2023,7,22,2023-07-22,0.56,N,Fire,FUL
1270,BC,55.1739999999999,-123.2034,2023,7,21,2023-07-21,1.25,N,Fire,FUL
1271,BC,53.6334999999999,-120.5468,2023,7,21,2023-07-21,0.009,N,Fire,FUL
1272,BC,49.3958,-124.7723,2023,8,28,2023-08-28,0.06,N,Fire,FUL
1273,BC,57.1088,-121.099,2023,7,10,2023-07-10,11.0,N,Fire,FUL
1274,BC,58.8721999999999,-133.011,2023,8,9,2023-08-09,0.009,N,Fire,MOD
1275,BC,52.4097999999999,-124.8375,2023,6,25,2023-06-25,2.5,N,Fire,FUL
1276,BC,52.2916,-126.0645,2023,8,21,2023-08-21,900.0,N,Fire,MON
1277,BC,52.0615999999999,-125.7398,2023,7,9,2023-07-09,1708.0,N,Fire,MON
1278,BC,55.6381999999999,-121.7564,2023,8,9,2023-08-09,0.009,N,Fire,FUL
1279,BC,49.7156,-125.9196,2023,8,28,2023-08-28,0.75,N,Fire,FUL
1280,BC,50.1434,-126.1375,2023,8,28,2023-08-28,167.4,N,Fire,MOD
1281,BC,53.5677999999999,-123.6032,2023,7,14,2023-07-14,3.0,N,Fire,FUL
1282,BC,55.7090999999999,-126.337,2023,6,24,2023-06-24,0.4,N,Fire,FUL
1283,BC,52.4042999999999,-122.0907,2023,5,18,2023-05-18,0.01,N,Fire,FUL
1284,BC,52.6242999999999,-122.1342,2023,5,19,2023-05-19,0.009,N,Fire,FUL
1285,BC,56.1060999999999,-121.742099999999,2023,7,10,2023-07-10,0.009,N,Fire,FUL
1286,BC,51.4401,-118.6399,2023,5,18,2023-05-18,25.0,N,Fire,MON
1287,BC,50.3046999999999,-121.8258,2023,7,12,2023-07-12,5021.6,N,Fire,MOD
1288,BC,52.2708999999999,-121.6627,2023,7,7,2023-07-07,0.009,N,Fire,FUL
1289,BC,51.0705999999999,-118.5806,2023,7,17,2023-07-17,0.009,N,Fire,MON
1290,BC,55.8078999999999,-126.5908,2023,6,23,2023-06-23,0.12,N,Fire,FUL
1291,BC,55.6816999999999,-122.2448,2023,7,12,2023-07-12,0.2,N,Fire,FUL
1292,BC,52.3849999999999,-121.2085,2023,7,9,2023-07-09,0.1,N,Fire,FUL
1293,BC,55.6023,-127.2416,2023,7,14,2023-07-14,7.0,N,Fire,FUL
1294,BC,50.5123,-125.2903,2023,7,17,2023-07-17,0.009,N,Fire,FUL
1295,BC,51.1049999999999,-118.9186,2023,7,10,2023-07-10,0.5,N,Fire,FUL
1296,BC,52.5193,-121.5877,2023,8,1,2023-08-01,0.009,N,Fire,FUL
1297,BC,49.4352999999999,-117.283199999999,2023,8,18,2023-08-18,0.015,N,Fire,FUL
1298,BC,53.8072999999999,-128.949999999999,2023,7,7,2023-07-07,0.1,N,Fire,MON
1299,BC,54.0493999999999,-126.1423,2023,7,7,2023-07-07,30.0,N,Fire,FUL
1300,BC,54.2053999999999,-123.1362,2023,7,18,2023-07-18,0.09,N,Fire,FUL
1301,BC,55.4455999999999,-128.231699999999,2023,8,8,2023-08-08,0.009,N,Fire,FUL
1302,BC,54.9936,-123.7272,2023,5,13,2023-05-13,2.0,N,Fire,FUL
1303,BC,50.1781999999999,-119.403,2023,7,21,2023-07-21,0.009,N,Fire,FUL
1304,BC,55.5756,-123.5436,2023,8,26,2023-08-26,205.06,N,Fire, 
1305,BC,58.2135,-122.8104,2023,6,16,2023-06-16,0.1,N,Fire,FUL
1306,BC,54.2578,-126.2572,2023,7,8,2023-07-08,0.009,N,Fire,FUL
1307,BC,56.1013,-125.1343,2023,7,9,2023-07-09,0.009,N,Fire,MON
1308,BC,49.1358,-115.1836,2023,7,10,2023-07-10,0.009,N,Fire,FUL
1309,BC,49.6253,-117.4564,2023,8,7,2023-08-07,0.52,N,Fire,FUL
1310,BC,55.6066,-126.8262,2023,8,30,2023-08-30,2.35,N,Fire,FUL
1311,BC,49.8346,-120.6329,2023,7,8,2023-07-08,10.1,N,Fire,FUL
1312,BC,50.2359,-116.8421,2023,7,10,2023-07-10,709.0,N,Fire,MOD
1313,BC,51.0050999999999,-116.2287,2023,7,21,2023-07-21,0.009,N,Fire,FUL
1314,BC,51.2575999999999,-126.8576,2023,7,5,2023-07-05,0.009,N,Fire,MOD
1315,BC,49.56,-121.97,2023,9,1,2023-09-01,0.47,N,Fire,FUL
1316,BC,53.4286,-126.9397,2023,8,28,2023-08-28,419.0,N,Fire,MON
1317,BC,49.5082999999999,-117.215599999999,2023,8,6,2023-08-06,0.3,N,Fire,FUL
1318,BC,54.0775,-126.1776,2023,7,7,2023-07-07,359.0,N,Fire,FUL
1319,BC,52.5116999999999,-120.358,2023,7,16,2023-07-16,4.53,N,Fire,MOD
1320,BC,50.1717999999999,-116.7934,2023,7,30,2023-07-30,479.0,N,Fire,MOD
1321,BC,51.5123,-118.459599999999,2023,7,25,2023-07-25,0.009,N,Fire, 
1322,BC,53.6291999999999,-123.4601,2023,7,7,2023-07-07,0.2,N,Fire,FUL
1323,BC,53.4178,-122.3177,2023,7,6,2023-07-06,0.8,N,Fire,FUL
1324,BC,50.9296,-118.7389,2023,5,18,2023-05-18,0.009,N,Fire,FUL
1325,BC,54.4003999999999,-125.4675,2023,7,7,2023-07-07,6890.0,N,Fire,FUL
1326,BC,58.325,-122.6708,2023,6,14,2023-06-14,0.024,N,Fire,FUL
1327,BC,55.8626999999999,-129.0925,2023,7,30,2023-07-30,0.15,N,Fire,FUL
1328,BC,51.8479999999999,-121.8176,2023,8,1,2023-08-01,0.15,N,Fire,FUL
1329,BC,50.7441,-117.13,2023,7,17,2023-07-17,287.0,N,Fire,MOD
1330,BC,54.8543999999999,-129.095599999999,2023,7,7,2023-07-07,6.0,N,Fire,MON
1331,BC,54.0379,-121.0443,2023,7,23,2023-07-23,0.75,N,Fire,FUL
1332,BC,58.9977,-122.0889,2023,7,17,2023-07-17,0.5,N,Fire,FUL
1333,BC,53.9816999999999,-121.889799999999,2023,7,17,2023-07-17,0.6,N,Fire,FUL
1334,BC,56.8308,-126.3926,2023,7,7,2023-07-07,5.62,N,Fire,MOD
1335,BC,55.3843999999999,-126.5966,2023,7,9,2023-07-09,0.9,N,Fire,FUL
1336,BC,49.2744,-115.1857,2023,6,11,2023-06-11,1.68,N,Fire,FUL
1337,BC,54.2978999999999,-125.6144,2023,8,6,2023-08-06,0.03,N,Fire,FUL
1338,BC,54.2761,-125.9026,2023,7,20,2023-07-20,0.45,N,Fire,FUL
1339,BC,49.8365,-120.7082,2023,6,28,2023-06-28,0.009,N,Fire,FUL
1340,BC,54.9990999999999,-127.9198,2023,7,23,2023-07-23,0.009,N,Fire, 
1341,BC,55.4925,-121.830699999999,2023,7,14,2023-07-14,0.89,N,Fire,FUL
1342,BC,53.2986999999999,-126.8695,2023,7,7,2023-07-07,0.009,N,Fire,MON
1343,BC,54.3806999999999,-123.5217,2023,7,20,2023-07-20,0.009,N,Fire,FUL
1344,BC,54.3905,-126.0291,2023,7,7,2023-07-07,0.009,N,Fire,FUL
1345,BC,50.9590999999999,-119.0326,2023,5,18,2023-05-18,0.009,N,Fire,FUL
1346,BC,50.381,-119.2228,2023,6,9,2023-06-09,0.009,N,Fire,FUL
1347,BC,51.3404999999999,-118.697999999999,2023,5,18,2023-05-18,0.4,N,Fire,FUL
1348,BC,52.1244999999999,-123.5046,2023,7,20,2023-07-20,10.5,N,Fire,FUL
1349,BC,53.8868,-121.8335,2023,7,19,2023-07-19,0.1,N,Fire,FUL
1350,BC,53.6073,-123.0202,2023,8,4,2023-08-04,0.8,N,Fire,FUL
1351,BC,55.1749999999999,-123.3926,2023,6,28,2023-06-28,0.1,N,Fire,FUL
1352,BC,49.0651,-120.856399999999,2023,6,26,2023-06-26,0.009,N,Fire,FUL
1353,BC,50.9632,-117.5692,2023,6,12,2023-06-12,0.009,N,Fire,FUL
1354,BC,55.3183999999999,-127.6466,2023,7,11,2023-07-11,0.01,N,Fire,FUL
1355,BC,55.1079,-126.528899999999,2023,9,8,2023-09-08,0.02,N,Fire,FUL
1356,BC,53.6413999999999,-124.6138,2023,7,8,2023-07-08,65.0,N,Fire,MON
1357,BC,58.5964999999999,-122.7799,2023,7,28,2023-07-28,0.2,N,Fire,FUL
1358,BC,50.2590999999999,-119.1784,2023,6,8,2023-06-08,0.009,N,Fire,FUL
1359,BC,50.8384,-121.4116,2023,7,12,2023-07-12,0.009,N,Fire,FUL
1360,BC,53.3965,-123.331999999999,2023,7,6,2023-07-06,224.0,N,Fire,FUL
1361,BC,49.6424999999999,-120.649199999999,2023,7,6,2023-07-06,0.009,N,Fire,FUL
1362,BC,56.8479999999999,-124.9785,2023,6,4,2023-06-04,60.0,N,Fire,FUL
1363,BC,56.0214,-127.9578,2023,7,9,2023-07-09,0.009,N,Fire,MON
1364,BC,55.9945,-124.0818,2023,6,6,2023-06-06,3215.3,N,Fire,FUL
1365,BC,49.7344999999999,-125.6641,2023,8,6,2023-08-06,0.009,N,Fire,MON
1366,BC,55.2068999999999,-121.8432,2023,6,26,2023-06-26,0.2,N,Fire,FUL
1367,BC,58.9401999999999,-122.1217,2023,7,10,2023-07-10,0.009,N,Fire,FUL
1368,BC,58.8153999999999,-122.8147,2023,7,9,2023-07-09,0.009,N,Fire,FUL
1369,BC,54.0805,-125.3574,2023,7,11,2023-07-11,3.2,N,Fire,FUL
1370,BC,51.5234999999999,-117.5588,2023,8,1,2023-08-01,644.0,N,Fire,MON
1371,BC,54.2045,-125.6868,2023,7,20,2023-07-20,2.0,N,Fire,FUL
1372,BC,54.4133,-122.226699999999,2023,8,4,2023-08-04,0.5,N,Fire,FUL
1373,BC,50.3211999999999,-125.947,2023,8,28,2023-08-28,0.009,N,Fire,FUL
1374,BC,54.9613999999999,-122.6221,2023,7,10,2023-07-10,1100.0,N,Fire,FUL
1375,BC,50.3524,-126.0652,2023,8,28,2023-08-28,0.08,N,Fire,FUL
1376,BC,52.3774,-122.0093,2023,7,8,2023-07-08,1.0,N,Fire,FUL
1377,BC,50.8089999999999,-121.0194,2023,7,7,2023-07-07,0.2,N,Fire,FUL
1378,BC,55.2625999999999,-125.1427,2023,6,13,2023-06-13,4.5,N,Fire,FUL
1379,BC,58.8442999999999,-123.0637,2023,8,5,2023-08-05,0.009,N,Fire,FUL
1380,BC,55.0593,-128.5136,2023,8,5,2023-08-05,9.68,N,Fire,MOD
1381,BC,51.0067999999999,-119.8323,2023,7,12,2023-07-12,0.22,N,Fire,FUL
1382,BC,54.1595999999999,-122.8828,2023,8,4,2023-08-04,1.2,N,Fire,FUL
1383,BC,58.8491,-123.4713,2023,6,22,2023-06-22,33.2199999999999,N,Fire,FUL
1384,BC,55.2135,-126.5455,2023,8,5,2023-08-05,0.01,N,Fire,FUL
1385,BC,58.8387999999999,-123.5821,2023,7,20,2023-07-20,72.0,N,Fire,FUL
1386,BC,53.6736,-122.1701,2023,7,18,2023-07-18,3.12,N,Fire,FUL
1387,BC,50.4759,-118.876099999999,2023,7,21,2023-07-21,4.0,N,Fire,FUL
1388,BC,51.8917,-118.6648,2023,9,21,2023-09-21,2.9,N,Fire,MON
1389,BC,51.0649,-126.5352,2023,7,8,2023-07-08,0.009,N,Fire,FUL
1390,BC,50.9399999999999,-118.7008,2023,7,9,2023-07-09,0.038,N,Fire,FUL
1391,BC,50.552,-126.1152,2023,8,28,2023-08-28,0.02,N,Fire,MON
1392,BC,50.0035999999999,-120.3782,2023,6,30,2023-06-30,0.009,N,Fire,FUL
1393,BC,54.9827999999999,-123.5808,2023,6,21,2023-06-21,0.009,N,Fire,FUL
1394,BC,55.1520999999999,-124.4639,2023,6,4,2023-06-04,2.9,N,Fire,FUL
1395,BC,51.4639999999999,-118.7302,2023,7,24,2023-07-24,50.3999999999999,N,Fire,MON
1396,BC,55.1137999999999,-125.9538,2023,7,8,2023-07-08,0.1,N,Fire,MON
1397,BC,49.5422999999999,-125.626099999999,2023,8,27,2023-08-27,0.2,N,Fire,MON
1398,BC,56.1071999999999,-125.241,2023,6,24,2023-06-24,0.0,N,Fire,FUL
1399,BC,49.2445999999999,-117.0361,2023,8,5,2023-08-05,0.01,N,Fire,FUL
1400,BC,53.6807999999999,-121.8662,2023,7,6,2023-07-06,0.009,N,Fire,FUL
1401,BC,53.5191999999999,-125.8533,2023,7,7,2023-07-07,24810.7999999999,N,Fire,MON
1402,BC,54.4035,-126.7908,2023,8,16,2023-08-16,0.009,N,Fire,FUL
1403,BC,52.4545,-125.8922,2023,7,24,2023-07-24,0.009,N,Fire,FUL
1404,BC,54.8611999999999,-127.295199999999,2023,7,8,2023-07-08,0.2,N,Fire,FUL
1405,BC,52.5035999999999,-121.331,2023,8,27,2023-08-27,0.009,N,Fire,FUL
1406,BC,54.4968,-121.923599999999,2023,7,24,2023-07-24,0.009,N,Fire,FUL
1407,BC,49.0488,-117.3347,2023,6,27,2023-06-27,0.1,N,Fire,FUL
1408,BC,50.7747,-118.6138,2023,8,1,2023-08-01,3.5,N,Fire,FUL
1409,BC,53.5619,-124.3445,2023,7,7,2023-07-07,0.0,N,Fire,FUL
1410,BC,53.5957,-123.226299999999,2023,7,9,2023-07-09,0.009,N,Fire,FUL
1411,BC,50.5399,-117.403099999999,2023,7,30,2023-07-30,0.9,N,Fire,FUL
1412,BC,49.3909,-115.803,2023,6,22,2023-06-22,0.035,N,Fire,FUL
1413,BC,51.615,-122.351,2023,7,9,2023-07-09,0.009,N,Fire,FUL
1414,BC,50.0902999999999,-116.757,2023,8,6,2023-08-06,463.0,N,Fire,MOD
1415,BC,50.3042999999999,-118.461,2023,5,20,2023-05-20,0.009,N,Fire,MON
1416,BC,49.4506999999999,-119.62,2023,7,14,2023-07-14,1.13,N,Fire,FUL
1417,BC,50.7100999999999,-126.1887,2023,8,28,2023-08-28,0.9,N,Fire,MON
1418,BC,51.3194,-117.0093,2023,8,1,2023-08-01,0.009,N,Fire,FUL
1419,BC,57.2145999999999,-120.955299999999,2023,6,20,2023-06-20,0.1,N,Fire,FUL
1420,BC,50.343,-118.426,2023,8,17,2023-08-17,0.42,N,Fire,FUL
1421,BC,49.9975,-121.4306,2023,7,7,2023-07-07,0.009,N,Fire,FUL
1422,BC,51.9857999999999,-117.674899999999,2023,8,19,2023-08-19,0.01,N,Fire,MOD
1423,BC,53.5857999999999,-125.2489,2023,7,9,2023-07-09,0.009,N,Fire,MON
1424,BC,53.5169,-122.5722,2023,7,6,2023-07-06,2.5,N,Fire,FUL
1425,BC,51.8828,-122.0881,2023,7,30,2023-07-30,1.5,N,Fire,FUL
1426,BC,50.5065999999999,-126.6865,2023,8,28,2023-08-28,0.4,N,Fire,MOD
1427,BC,49.5435999999999,-121.7689,2023,8,27,2023-08-27,0.009,N,Fire,FUL
1428,BC,49.6708,-120.943299999999,2023,8,7,2023-08-07,0.009,N,Fire,FUL
1429,BC,50.6175,-118.780199999999,2023,7,22,2023-07-22,0.03,N,Fire,FUL
1430,BC,53.6610999999999,-126.7934,2023,7,7,2023-07-07,0.009,N,Fire,MON
1431,BC,53.7700999999999,-128.337799999999,2023,7,7,2023-07-07,20.0,N,Fire,MON
1432,BC,49.7531,-119.6589,2023,5,20,2023-05-20,0.009,N,Fire,FUL
1433,BC,53.7635,-124.81,2023,7,20,2023-07-20,0.009,N,Fire,FUL
1434,BC,54.2969,-124.370099999999,2023,7,21,2023-07-21,0.009,N,Fire,FUL
1435,BC,53.1550999999999,-127.0735,2023,7,6,2023-07-06,55.0,N,Fire,MON
1436,BC,49.3714999999999,-117.6633,2023,8,9,2023-08-09,0.01,N,Fire,FUL
1437,BC,50.9590999999999,-119.0822,2023,8,21,2023-08-21,0.1,N,Fire,FUL
1438,BC,49.3372,-119.5984,2023,6,27,2023-06-27,0.3,N,Fire,FUL
1439,BC,49.4774,-120.4256,2023,8,22,2023-08-22,0.009,N,Fire,FUL
1440,BC,54.0150999999999,-126.384,2023,7,7,2023-07-07,6758.0,N,Fire,FUL
1441,BC,53.8778999999999,-122.1816,2023,7,19,2023-07-19,0.2,N,Fire,FUL
1442,BC,53.7501,-125.9026,2023,7,6,2023-07-06,0.009,N,Fire,FUL
1443,BC,49.337,-117.1966,2023,6,6,2023-06-06,0.009,N,Fire,MOD
1444,BC,55.3967999999999,-121.0337,2023,6,30,2023-06-30,1.28,N,Fire,FUL
1445,BC,55.4915,-122.0113,2023,7,14,2023-07-14,0.3,N,Fire,FUL
1446,BC,55.1469999999999,-127.851,2023,7,14,2023-07-14,0.009,N,Fire,FUL
1447,BC,55.1135,-121.0078,2023,7,12,2023-07-12,0.009,N,Fire,FUL
1448,BC,52.2843999999999,-126.4213,2023,8,6,2023-08-06,2.16,N,Fire,MON
1449,BC,50.2864,-118.1744,2023,7,14,2023-07-14,0.17,N,Fire,FUL
1450,BC,50.5904,-121.8216,2023,7,16,2023-07-16,0.001,N,Fire,FUL
1451,BC,55.5527,-123.4462,2023,7,11,2023-07-11,6.4,N,Fire,FUL
1452,BC,50.5983,-117.316,2023,7,23,2023-07-23,28.0,N,Fire,MON
1453,BC,59.4872999999999,-123.5605,2023,5,30,2023-05-30,0.13,N,Fire,FUL
1454,BC,59.3539,-121.9049,2023,8,14,2023-08-14,0.45,N,Fire,FUL
1455,BC,57.0061,-120.078599999999,2023,7,20,2023-07-20,0.88,N,Fire,FUL
1456,BC,59.0566,-120.668499999999,2023,7,12,2023-07-12,0.0,N,Fire,MON
1457,BC,51.911,-122.3368,2023,8,1,2023-08-01,1.0,N,Fire,FUL
1458,BC,54.2008999999999,-124.3816,2023,7,22,2023-07-22,0.009,N,Fire,FUL
1459,BC,53.6610999999999,-125.958,2023,7,6,2023-07-06,0.009,N,Fire,FUL
1460,BC,49.8650999999999,-120.4764,2023,7,21,2023-07-21,0.4,N,Fire,FUL
1461,BC,57.0546999999999,-125.2103,2023,7,10,2023-07-10,1.0,N,Fire,FUL
1462,BC,51.1929999999999,-118.191199999999,2023,7,17,2023-07-17,0.04,N,Fire,FUL
1463,BC,59.6037,-120.549499999999,2023,7,12,2023-07-12,0.0,N,Fire,MON
1464,BC,49.8153,-125.7608,2023,8,28,2023-08-28,0.5,N,Fire,MON
1465,BC,50.3646999999999,-122.0244,2023,8,9,2023-08-09,1015.5,N,Fire,MON
1466,BC,51.0491999999999,-116.7325,2023,8,7,2023-08-07,0.2,N,Fire,FUL
1467,BC,49.4774,-119.6781,2023,6,1,2023-06-01,0.1,N,Fire,FUL
1468,BC,49.2,-116.459599999999,2023,8,5,2023-08-05,0.3,N,Fire,FUL
1469,BC,55.3115999999999,-120.9729,2023,7,8,2023-07-08,0.5,N,Fire,FUL
1470,BC,49.9194999999999,-120.6192,2023,7,9,2023-07-09,0.009,N,Fire,FUL
1471,BC,54.9742,-128.782999999999,2023,7,7,2023-07-07,10.0,N,Fire,MOD
1472,BC,59.2015999999999,-122.889399999999,2023,8,1,2023-08-01,0.009,N,Fire,FUL
1473,BC,49.2162,-121.3378,2023,7,7,2023-07-07,0.009,N,Fire,FUL
1474,BC,50.5782999999999,-117.461,2023,7,30,2023-07-30,0.3,N,Fire,MON
1475,BC,50.6516999999999,-117.3664,2023,7,24,2023-07-24,0.023,N,Fire,FUL
1476,BC,58.0478,-130.2196,2023,7,14,2023-07-14,0.2,N,Fire,FUL
1477,BC,53.7353999999999,-122.8082,2023,7,20,2023-07-20,0.013,N,Fire,FUL
1478,BC,53.3918,-123.3073,2023,7,7,2023-07-07,0.009,N,Fire,FUL
1479,BC,51.8712,-122.114099999999,2023,7,9,2023-07-09,0.8,N,Fire,FUL
1480,BC,52.4453,-120.754,2023,7,8,2023-07-08,240.15,N,Fire,MON
1481,BC,49.5202,-120.7411,2023,7,20,2023-07-20,0.2,N,Fire,FUL
1482,BC,49.8203,-114.7958,2023,7,31,2023-07-31,0.05,N,Fire,FUL
1483,BC,56.7545,-121.897099999999,2023,6,14,2023-06-14,7.0,N,Fire,FUL
1484,BC,50.4223,-126.7928,2023,8,29,2023-08-29,0.009,U,Fire,FUL
1485,BC,53.3021,-126.7535,2023,8,28,2023-08-28,913.0,N,Fire,MON
1486,BC,53.7563,-124.8365,2023,7,21,2023-07-21,0.009,N,Fire,FUL
1487,BC,56.6021,-121.569999999999,2023,6,4,2023-06-04,3.6,N,Fire,FUL
1488,BC,55.4844,-122.7979,2023,7,6,2023-07-06,0.01,N,Fire,FUL
1489,BC,49.4579,-119.69,2023,5,21,2023-05-21,0.009,N,Fire,FUL
1490,BC,49.9082,-120.6587,2023,7,9,2023-07-09,1.5,N,Fire,FUL
1491,BC,54.5439,-124.1985,2023,7,8,2023-07-08,0.1,N,Fire,FUL
1492,BC,53.7113,-120.9882,2023,7,21,2023-07-21,0.5,N,Fire,FUL
1493,BC,53.8564,-126.9741,2023,8,17,2023-08-17,3.5,N,Fire,FUL
1494,BC,54.4102,-126.4153,2023,7,7,2023-07-07,2061.0,N,Fire,FUL
1495,BC,50.593,-126.051,2023,8,28,2023-08-28,0.04,N,Fire,FUL
1496,BC,54.3337999999999,-122.6901,2023,7,1,2023-07-01,0.009,N,Fire,MON
1497,BC,49.7344,-125.6806,2023,8,6,2023-08-06,0.009,N,Fire,MON
1498,BC,49.4134999999999,-117.1216,2023,8,5,2023-08-05,0.16,N,Fire,FUL
1499,BC,54.2327,-123.3681,2023,7,20,2023-07-20,13.1999999999999,N,Fire,FUL
1500,BC,58.2453999999999,-121.670199999999,2023,6,14,2023-06-14,0.25,N,Fire,FUL
1501,BC,49.9174,-118.9858,2023,8,7,2023-08-07,0.05,N,Fire,FUL
1502,BC,55.1734,-128.0068,2023,8,19,2023-08-19,0.009,N,Fire,FUL
1503,BC,49.2548,-119.5866,2023,5,3,2023-05-03,0.009,N,Fire,FUL
1504,BC,53.5364999999999,-126.630799999999,2023,7,8,2023-07-08,330.0,N,Fire,MON
1505,BC,48.9986,-117.212,2023,8,15,2023-08-15,14.0,N,Fire,MOD
1506,BC,53.7122999999999,-123.0185,2023,8,5,2023-08-05,0.009,N,Fire,FUL
1507,BC,50.5204999999999,-116.1344,2023,5,4,2023-05-04,0.009,N,Fire,FUL
1508,BC,53.3731,-123.163799999999,2023,7,12,2023-07-12,39.7,N,Fire,FUL
1509,BC,54.9260999999999,-122.2274,2023,7,31,2023-07-31,0.009,N,Fire,FUL
1510,BC,52.0275,-124.0083,2023,7,18,2023-07-18,1.84,N,Fire,FUL
1511,BC,55.3147999999999,-121.8058,2023,7,12,2023-07-12,0.009,N,Fire,FUL
1512,BC,59.4521999999999,-120.805899999999,2023,7,5,2023-07-05,2.6,N,Fire,FUL
1513,BC,59.1353999999999,-120.9875,2023,6,23,2023-06-23,0.0,N,Fire,MON
1514,BC,54.6069999999999,-126.496399999999,2023,7,10,2023-07-10,0.3,N,Fire,FUL
1515,BC,52.2471,-120.776799999999,2023,7,16,2023-07-16,0.009,N,Fire,FUL
1516,BC,58.9632,-121.447,2023,8,2,2023-08-02,2.2,N,Fire,FUL
1517,BC,50.7742,-117.7462,2023,8,11,2023-08-11,0.009,N,Fire,FUL
1518,BC,54.1533,-123.1186,2023,7,20,2023-07-20,0.009,N,Fire,FUL
1519,BC,53.6460999999999,-122.301199999999,2023,7,17,2023-07-17,123.0,N,Fire,FUL
1520,BC,50.5178,-117.3858,2023,7,10,2023-07-10,0.05,N,Fire,FUL
1521,BC,53.6702,-120.9706,2023,7,6,2023-07-06,6.2,N,Fire,FUL
1522,BC,53.125,-127.651,2023,7,7,2023-07-07,230.0,U,Fire,MON
1523,BC,56.7807,-121.7103,2023,8,6,2023-08-06,0.02,N,Fire,FUL
1524,BC,58.9641999999999,-122.1416,2023,7,10,2023-07-10,0.009,N,Fire,FUL
